z,volumeWeightedAvg
4.027990000000000181e-01,8.993661701340365244e-01
4.028684499999999891e-01,8.993659905217467054e-01
4.029379000000000155e-01,8.993658182805064349e-01
4.030073499999999864e-01,8.993656387801182150e-01
4.030768000000000129e-01,8.993654666381062368e-01
4.031462499999999838e-01,8.993652869422558149e-01
4.032157499999999839e-01,8.993651075336798195e-01
4.032852000000000103e-01,8.993649355967338055e-01
4.033546499999999813e-01,8.993647563925507571e-01
4.034241000000000077e-01,8.993645845551611062e-01
4.034935499999999786e-01,8.993644054577175639e-01
4.035630000000000051e-01,8.993642337303493495e-01
4.036324499999999760e-01,8.993640547454058165e-01
4.037019000000000024e-01,8.993638831317707361e-01
4.037713499999999733e-01,8.993637042611487553e-01
4.038407999999999998e-01,8.993635327611197994e-01
4.039102500000000262e-01,8.993633540026174655e-01
4.039796999999999971e-01,8.993631826009723662e-01
4.040491500000000236e-01,8.993630036462565425e-01
4.041186500000000237e-01,8.993628249790847073e-01
4.041880999999999946e-01,8.993626537831553858e-01
4.042575500000000210e-01,8.993624753212368095e-01
4.043269999999999920e-01,8.993623042252760769e-01
4.043964500000000184e-01,8.993621258699637799e-01
4.044658999999999893e-01,8.993619548832315624e-01
4.045353500000000158e-01,8.993617766394619295e-01
4.046047999999999867e-01,8.993616057657023433e-01
4.046742500000000131e-01,8.993614276351666881e-01
4.047436999999999840e-01,8.993612568734683510e-01
4.048131500000000105e-01,8.993610788529137201e-01
4.048825999999999814e-01,8.993609081869466948e-01
4.049520500000000078e-01,8.993607299673791466e-01
4.050215500000000080e-01,8.993605520342592419e-01
4.050909999999999789e-01,8.993603815709827476e-01
4.051604500000000053e-01,8.993602038427618295e-01
4.052298999999999762e-01,8.993600334801624685e-01
4.052993500000000027e-01,8.993598558595058412e-01
4.053687999999999736e-01,8.993596856066056189e-01
4.054382500000000000e-01,8.993595080967798916e-01
4.055077000000000265e-01,8.993593379550398614e-01
4.055771499999999974e-01,8.993591605559470015e-01
4.056466000000000238e-01,8.993589905116081695e-01
4.057160499999999947e-01,8.993588129151135480e-01
4.057855499999999949e-01,8.993586356053406838e-01
4.058550000000000213e-01,8.993584657644665414e-01
4.059244499999999922e-01,8.993582886591886538e-01
4.059939000000000187e-01,8.993581189185444469e-01
4.060633499999999896e-01,8.993579419207148318e-01
4.061328000000000160e-01,8.993577722903378646e-01
4.062022499999999869e-01,8.993575954042114518e-01
4.062717000000000134e-01,8.993574258857017778e-01
4.063411499999999843e-01,8.993572491110639611e-01
4.064106000000000107e-01,8.993570797030568942e-01
4.064800499999999817e-01,8.993569030381413087e-01
4.065495000000000081e-01,8.993567337270038653e-01
4.066189499999999790e-01,8.993565568649954933e-01
4.066884499999999791e-01,8.993563802903118409e-01
4.067579000000000056e-01,8.993562111840974760e-01
4.068273499999999765e-01,8.993560348143130323e-01
4.068968000000000029e-01,8.993558658077879242e-01
4.069662499999999739e-01,8.993556895442070820e-01
4.070357000000000003e-01,8.993555206463831331e-01
4.071051500000000267e-01,8.993553444931430274e-01
4.071745999999999976e-01,8.993551757063764640e-01
4.072440500000000241e-01,8.993549996638924293e-01
4.073134999999999950e-01,8.993548309745003078e-01
4.073829500000000214e-01,8.993546547345014908e-01
4.074524500000000216e-01,8.993544787814884423e-01
4.075218999999999925e-01,8.993543102961830682e-01
4.075913500000000189e-01,8.993541345485950300e-01
4.076607999999999898e-01,8.993539661644295302e-01
4.077302500000000163e-01,8.993537905246059561e-01
4.077996999999999872e-01,8.993536222499085575e-01
4.078691500000000136e-01,8.993534467201156346e-01
4.079385999999999846e-01,8.993532785554007036e-01
4.080080500000000110e-01,8.993531031359834893e-01
4.080774999999999819e-01,8.993529350816609202e-01
4.081469500000000084e-01,8.993527597722947853e-01
4.082163999999999793e-01,8.993525918148717047e-01
4.082858500000000057e-01,8.993524163075375943e-01
4.083553500000000058e-01,8.993522410863783456e-01
4.084247999999999768e-01,8.993520733308957293e-01
4.084942500000000032e-01,8.993518983124177968e-01
4.085636999999999741e-01,8.993517306548767243e-01
4.086331500000000005e-01,8.993515557412758987e-01
4.087026000000000270e-01,8.993513881912708063e-01
4.087720499999999979e-01,8.993512133869916436e-01
4.088415000000000243e-01,8.993510459471821816e-01
4.089109499999999953e-01,8.993508712538429428e-01
4.089804000000000217e-01,8.993507039250155932e-01
4.090498499999999926e-01,8.993505293422019431e-01
4.091193000000000191e-01,8.993503621107020729e-01
4.091887499999999900e-01,8.993501873305187466e-01
4.092582499999999901e-01,8.993500128369159574e-01
4.093277000000000165e-01,8.993498458083603042e-01
4.093971499999999875e-01,8.993496715179489787e-01
4.094666000000000139e-01,8.993495045878449057e-01
4.095360499999999848e-01,8.993493304028927771e-01
4.096055000000000113e-01,8.993491635810457741e-01
4.096749499999999822e-01,8.993489895062191097e-01
4.097444000000000086e-01,8.993488227950919844e-01
4.098138499999999795e-01,8.993486488305159066e-01
4.098833000000000060e-01,8.993484822162506331e-01
4.099527499999999769e-01,8.993483080536310847e-01
4.100222499999999770e-01,8.993481341772919802e-01
4.100917000000000034e-01,8.993479677648404946e-01
4.101611499999999744e-01,8.993477940905196810e-01
4.102306000000000008e-01,8.993476277745923175e-01
4.103000500000000272e-01,8.993474542030384100e-01
4.103694999999999982e-01,8.993472879923154473e-01
4.104389500000000246e-01,8.993471145283570278e-01
4.105083999999999955e-01,8.993469484272392789e-01
4.105778500000000220e-01,8.993467750742795142e-01
4.106472999999999929e-01,8.993466090843714733e-01
4.107167500000000193e-01,8.993464358416928262e-01
4.107861999999999902e-01,8.993462699479555233e-01
4.108556500000000167e-01,8.993460965062280987e-01
4.109251500000000168e-01,8.993459233501569505e-01
4.109945999999999877e-01,8.993457576568882894e-01
4.110640500000000142e-01,8.993455847028853922e-01
4.111334999999999851e-01,8.993454191071812431e-01
4.112029500000000115e-01,8.993452462577258277e-01
4.112723999999999824e-01,8.993450807692855431e-01
4.113418500000000089e-01,8.993449080291010533e-01
4.114112999999999798e-01,8.993447426511941289e-01
4.114807500000000062e-01,8.993445700217146399e-01
4.115501999999999772e-01,8.993444047412801901e-01
4.116196500000000036e-01,8.993442319139537400e-01
4.116891500000000037e-01,8.993440593724686405e-01
4.117585999999999746e-01,8.993438942927569624e-01
4.118280500000000011e-01,8.993437219529303306e-01
4.118975000000000275e-01,8.993435569706095256e-01
4.119669499999999984e-01,8.993433847355035704e-01
4.120364000000000249e-01,8.993432198607090866e-01
4.121058499999999958e-01,8.993430477348407504e-01
4.121753000000000222e-01,8.993428829700561566e-01
4.122447499999999931e-01,8.993427109544973597e-01
4.123142000000000196e-01,8.993425462995805475e-01
4.123836499999999905e-01,8.993423743927462244e-01
4.124531000000000169e-01,8.993422098330382530e-01
4.125225499999999879e-01,8.993420377269752963e-01
4.125920499999999880e-01,8.993418659069950527e-01
4.126615000000000144e-01,8.993417015484916899e-01
4.127309499999999853e-01,8.993415299311470212e-01
4.128004000000000118e-01,8.993413656706031878e-01
4.128698499999999827e-01,8.993411941581175295e-01
4.129393000000000091e-01,8.993410300053114037e-01
4.130087499999999801e-01,8.993408586026898632e-01
4.130782000000000065e-01,8.993406945609050407e-01
4.131476499999999774e-01,8.993405232695872442e-01
4.132171000000000038e-01,8.993403593378624938e-01
4.132865499999999748e-01,8.993401881547505861e-01
4.133560000000000012e-01,8.993400243174063391e-01
4.134254500000000276e-01,8.993398529345256742e-01
4.134949499999999722e-01,8.993396818378471824e-01
4.135643999999999987e-01,8.993395182023068424e-01
4.136338500000000251e-01,8.993393473092536894e-01
4.137032999999999960e-01,8.993391837719167947e-01
4.137727500000000225e-01,8.993390129826454027e-01
4.138421999999999934e-01,8.993388495506161595e-01
4.139116500000000198e-01,8.993386788678709998e-01
4.139810999999999908e-01,8.993385155430970723e-01
4.140505500000000172e-01,8.993383449677547770e-01
4.141199999999999881e-01,8.993381817374450637e-01
4.141894500000000146e-01,8.993380109615651818e-01
4.142589500000000147e-01,8.993378404706436902e-01
4.143283999999999856e-01,8.993376774385566375e-01
4.143978500000000120e-01,8.993375071490057326e-01
4.144672999999999830e-01,8.993373442149088515e-01
4.145367500000000094e-01,8.993371740310166507e-01
4.146061999999999803e-01,8.993370112051575216e-01
4.146756500000000067e-01,8.993368411301796428e-01
4.147450999999999777e-01,8.993366784124557922e-01
4.148145500000000041e-01,8.993365084450641866e-01
4.148839999999999750e-01,8.993363458346835815e-01
4.149534500000000015e-01,8.993361759744680217e-01
4.150228999999999724e-01,8.993360134590748789e-01
4.150923499999999988e-01,8.993358434004025126e-01
4.151618499999999989e-01,8.993356736282361874e-01
4.152313000000000254e-01,8.993355113152726732e-01
4.153007499999999963e-01,8.993353417459573063e-01
4.153702000000000227e-01,8.993351795304940222e-01
4.154396499999999937e-01,8.993350100648578316e-01
4.155091000000000201e-01,8.993348479553255892e-01
4.155785499999999910e-01,8.993346785968391321e-01
4.156480000000000175e-01,8.993345165946404762e-01
4.157174499999999884e-01,8.993343473427305446e-01
4.157869000000000148e-01,8.993341854334964136e-01
4.158563499999999857e-01,8.993340159799300126e-01
4.159258499999999859e-01,8.993338468114249196e-01
4.159953000000000123e-01,8.993336851004950505e-01
4.160647499999999832e-01,8.993335161341099449e-01
4.161342000000000096e-01,8.993333545215598246e-01
4.162036499999999806e-01,8.993331856598583141e-01
4.162731000000000070e-01,8.993330241528619817e-01
4.163425499999999779e-01,8.993328553964703431e-01
4.164120000000000044e-01,8.993326939948179666e-01
4.164814499999999753e-01,8.993325253450890067e-01
4.165509000000000017e-01,8.993323640513887218e-01
4.166203499999999726e-01,8.993321955101645226e-01
4.166897999999999991e-01,8.993320343123586413e-01
4.167592500000000255e-01,8.993318655720764498e-01
4.168287500000000256e-01,8.993316971179179387e-01
4.168981999999999966e-01,8.993315361209494041e-01
4.169676500000000230e-01,8.993313678693323210e-01
4.170370999999999939e-01,8.993312069705778899e-01
4.171065500000000204e-01,8.993310388235398189e-01
4.171759999999999913e-01,8.993308780305955263e-01
4.172454500000000177e-01,8.993307099898844026e-01
4.173148999999999886e-01,8.993305493035586018e-01
4.173843500000000151e-01,8.993303813704006666e-01
4.174537999999999860e-01,8.993302207926335834e-01
4.175232500000000124e-01,8.993300529682715094e-01
4.175926999999999834e-01,8.993298924868268207e-01
4.176621500000000098e-01,8.993297244641864641e-01
4.177316500000000099e-01,8.993295567270674917e-01
4.178010999999999808e-01,8.993293964452603317e-01
4.178705500000000073e-01,8.993292289081507018e-01
4.179399999999999782e-01,8.993290687216632939e-01
4.180094500000000046e-01,8.993289012870496757e-01
4.180788999999999755e-01,8.993287412058357244e-01
4.181483500000000020e-01,8.993285738781493510e-01
4.182177999999999729e-01,8.993284139046112680e-01
4.182872499999999993e-01,8.993282466845232692e-01
4.183567000000000258e-01,8.993280868057792476e-01
4.184261499999999967e-01,8.993279193863044085e-01
4.184956499999999968e-01,8.993277522528732026e-01
4.185651000000000233e-01,8.993275925750854327e-01
4.186345499999999942e-01,8.993274256440574321e-01
4.187040000000000206e-01,8.993272660637815497e-01
4.187734499999999915e-01,8.993270992363693317e-01
4.188429000000000180e-01,8.993269397615395455e-01
4.189123499999999889e-01,8.993267730407835669e-01
4.189818000000000153e-01,8.993266136732276372e-01
4.190512499999999863e-01,8.993264470603083982e-01
4.191207000000000127e-01,8.993262878004867344e-01
4.191901499999999836e-01,8.993261212941513483e-01
4.192596000000000100e-01,8.993259621272111648e-01
4.193290499999999810e-01,8.993257954190612136e-01
4.193985499999999811e-01,8.993256289956482741e-01
4.194680000000000075e-01,8.993254700257017342e-01
4.195374499999999784e-01,8.993253038022845924e-01
4.196069000000000049e-01,8.993251449278932830e-01
4.196763499999999758e-01,8.993249788066447481e-01
4.197458000000000022e-01,8.993248200368461065e-01
4.198152499999999732e-01,8.993246540220296570e-01
4.198846999999999996e-01,8.993244953599041080e-01
4.199541500000000260e-01,8.993243294535686605e-01
4.200235999999999970e-01,8.993241708996991823e-01
4.200930500000000234e-01,8.993240051004558477e-01
4.201624999999999943e-01,8.993238466395938602e-01
4.202319500000000208e-01,8.993236806383658744e-01
4.203014500000000209e-01,8.993235149220346614e-01
4.203708999999999918e-01,8.993233566589773353e-01
4.204403500000000182e-01,8.993231911440537907e-01
4.205097999999999892e-01,8.993230329783495902e-01
4.205792500000000156e-01,8.993228675676396833e-01
4.206486999999999865e-01,8.993227095081203215e-01
4.207181500000000129e-01,8.993225442044573414e-01
4.207875999999999839e-01,8.993223862521326772e-01
4.208570500000000103e-01,8.993222210550599893e-01
4.209264999999999812e-01,8.993220631957564715e-01
4.209959500000000077e-01,8.993218977966673799e-01
4.210654500000000078e-01,8.993217326817865009e-01
4.211348999999999787e-01,8.993215750180726387e-01
4.212043500000000051e-01,8.993214101019525453e-01
4.212737999999999761e-01,8.993212525331284457e-01
4.213432500000000025e-01,8.993210877193222874e-01
4.214126999999999734e-01,8.993209302558775597e-01
4.214821499999999999e-01,8.993207655491275432e-01
4.215516000000000263e-01,8.993206081931809370e-01
4.216210499999999972e-01,8.993204435938626506e-01
4.216905000000000237e-01,8.993202863444115236e-01
4.217599499999999946e-01,8.993201218504692784e-01
4.218294000000000210e-01,8.993199646931995250e-01
4.218988499999999919e-01,8.993197999974134049e-01
4.219683499999999921e-01,8.993196355869014225e-01
4.220378000000000185e-01,8.993194786279071762e-01
4.221072499999999894e-01,8.993193144183383447e-01
4.221767000000000158e-01,8.993191575555475881e-01
4.222461499999999868e-01,8.993189934483010184e-01
4.223156000000000132e-01,8.993188366900001229e-01
4.223850499999999841e-01,8.993186726888418026e-01
4.224545000000000106e-01,8.993185160376098164e-01
4.225239499999999815e-01,8.993183521437182470e-01
4.225934000000000079e-01,8.993181955865316990e-01
4.226628499999999788e-01,8.993180314915214524e-01
4.227323499999999790e-01,8.993178676812216832e-01
4.228018000000000054e-01,8.993177113212675877e-01
4.228712499999999763e-01,8.993175477116162053e-01
4.229407000000000028e-01,8.993173914488763465e-01
4.230101499999999737e-01,8.993172279436080219e-01
4.230796000000000001e-01,8.993170717869964914e-01
4.231490500000000266e-01,8.993169083875952596e-01
4.232184999999999975e-01,8.993167523360970916e-01
4.232879500000000239e-01,8.993165890421842557e-01
4.233573999999999948e-01,8.993164330967756692e-01
4.234268500000000213e-01,8.993162699093605328e-01
4.234962999999999922e-01,8.993161140579045698e-01
4.235657500000000186e-01,8.993159506698553685e-01
4.236352500000000187e-01,8.993157875664565815e-01
4.237046999999999897e-01,8.993156319121315967e-01
4.237741500000000161e-01,8.993154690080633618e-01
4.238435999999999870e-01,8.993153134491413958e-01
4.239130500000000135e-01,8.993151506477946588e-01
4.239824999999999844e-01,8.993149951942934761e-01
4.240519500000000108e-01,8.993148324998263554e-01
4.241213999999999817e-01,8.993146771533711004e-01
4.241908500000000082e-01,8.993145145659352524e-01
4.242602999999999791e-01,8.993143593263912550e-01
4.243297500000000055e-01,8.993141968454412272e-01
4.243991999999999765e-01,8.993140416998388620e-01
4.244686500000000029e-01,8.993138790190058351e-01
4.245381500000000030e-01,8.993137166236935265e-01
4.246075999999999739e-01,8.993135616768480611e-01
4.246770500000000004e-01,8.993133994804387576e-01
4.247465000000000268e-01,8.993132446266826063e-01
4.248159499999999977e-01,8.993130825293172981e-01
4.248854000000000242e-01,8.993129277772282659e-01
4.249548499999999951e-01,8.993127657840433997e-01
4.250243000000000215e-01,8.993126111379842191e-01
4.250937499999999925e-01,8.993124492512940549e-01
4.251632000000000189e-01,8.993122946984940524e-01
4.252326499999999898e-01,8.993121326100688151e-01
4.253021499999999899e-01,8.993119708059229556e-01
4.253716000000000164e-01,8.993118164490363498e-01
4.254410499999999873e-01,8.993116548439219482e-01
4.255105000000000137e-01,8.993115005821278318e-01
4.255799499999999846e-01,8.993113390785458794e-01
4.256494000000000111e-01,8.993111849197709118e-01
4.257188499999999820e-01,8.993110235200670877e-01
4.257883000000000084e-01,8.993108694658642488e-01
4.258577499999999794e-01,8.993107081722150342e-01
4.259272000000000058e-01,8.993105542255211970e-01
4.259966499999999767e-01,8.993103930398870238e-01
4.260661000000000032e-01,8.993102391883421864e-01
4.261355499999999741e-01,8.993100778025057140e-01
4.262050499999999742e-01,8.993099167010103479e-01
4.262745000000000006e-01,8.993097630455496594e-01
4.263439500000000271e-01,8.993096021420389219e-01
4.264133999999999980e-01,8.993094485804643545e-01
4.264828500000000244e-01,8.993092877781063699e-01
4.265522999999999954e-01,8.993091343202860299e-01
4.266217500000000218e-01,8.993089736231537623e-01
4.266911999999999927e-01,8.993088202711566614e-01
4.267606500000000191e-01,8.993086596796643351e-01
4.268300999999999901e-01,8.993085064204345835e-01
4.268995500000000165e-01,8.993083456273338605e-01
4.269690500000000166e-01,8.993081851186900399e-01
4.270384999999999875e-01,8.993080320556793295e-01
4.271079500000000140e-01,8.993078717452782644e-01
4.271773999999999849e-01,8.993077187757503310e-01
4.272468500000000113e-01,8.993075585654350945e-01
4.273162999999999823e-01,8.993074056983952902e-01
4.273857500000000087e-01,8.993072455924351338e-01
4.274551999999999796e-01,8.993070928312438816e-01
4.275246500000000061e-01,8.993069328324433398e-01
4.275940999999999770e-01,8.993067801787835158e-01
4.276635500000000034e-01,8.993066202869032244e-01
4.277329999999999743e-01,8.993064677262790907e-01
4.278024500000000008e-01,8.993063076321791138e-01
4.278719500000000009e-01,8.993061478222893479e-01
4.279414000000000273e-01,8.993059954573603410e-01
4.280108499999999982e-01,8.993058358466725632e-01
4.280803000000000247e-01,8.993056835770054658e-01
4.281497499999999956e-01,8.993055240685214891e-01
4.282192000000000220e-01,8.993053719033358151e-01
4.282886499999999930e-01,8.993052125004593611e-01
4.283581000000000194e-01,8.993050604415657734e-01
4.284275499999999903e-01,8.993049011458332798e-01
4.284970000000000168e-01,8.993047491944174965e-01
4.285664499999999877e-01,8.993045900057199393e-01
4.286359000000000141e-01,8.993044381474734061e-01
4.287053499999999850e-01,8.993042787567149254e-01
4.287748499999999852e-01,8.993041196500175527e-01
4.288443000000000116e-01,8.993039679870469261e-01
4.289137499999999825e-01,8.993038090788797456e-01
4.289832000000000090e-01,8.993036575104129682e-01
4.290526499999999799e-01,8.993034987033134975e-01
4.291221000000000063e-01,8.993033472379793336e-01
4.291915499999999772e-01,8.993031885350466492e-01
4.292610000000000037e-01,8.993030371744648033e-01
4.293304499999999746e-01,8.993028785765128097e-01
4.293999000000000010e-01,8.993027273083356032e-01
4.294693500000000275e-01,8.993025685087971954e-01
4.295388500000000276e-01,8.993024099938119464e-01
4.296082999999999985e-01,8.993022589224145547e-01
4.296777500000000249e-01,8.993021006070057721e-01
4.297471999999999959e-01,8.993019496312706362e-01
4.298166500000000223e-01,8.993017914184107120e-01
4.298860999999999932e-01,8.993016405473200914e-01
4.299555500000000197e-01,8.993014824396904361e-01
4.300249999999999906e-01,8.993013316733998730e-01
4.300944500000000170e-01,8.993011736701868042e-01
4.301638999999999879e-01,8.993010230077235212e-01
4.302333500000000144e-01,8.993008651078376881e-01
4.303027999999999853e-01,8.993007145358946630e-01
4.303722500000000117e-01,8.993005564327181123e-01
4.304417500000000119e-01,8.993003986139012085e-01
4.305111999999999828e-01,8.993002482375346274e-01
4.305806500000000092e-01,8.993000906175178111e-01
4.306500999999999801e-01,8.992999403356748411e-01
4.307195500000000066e-01,8.992997828165182339e-01
4.307889999999999775e-01,8.992996326373093874e-01
4.308584500000000039e-01,8.992994752218002041e-01
4.309278999999999749e-01,8.992993251467443772e-01
4.309973500000000013e-01,8.992991678352545426e-01
4.310668000000000277e-01,8.992990178510755772e-01
4.311362499999999986e-01,8.992988603361623534e-01
4.312057499999999988e-01,8.992987031053077951e-01
4.312752000000000252e-01,8.992985533160081646e-01
4.313446499999999961e-01,8.992983962843713597e-01
4.314141000000000226e-01,8.992982465911074641e-01
4.314835499999999935e-01,8.992980896623721243e-01
4.315530000000000199e-01,8.992979400734221196e-01
4.316224499999999908e-01,8.992977832487445422e-01
4.316919000000000173e-01,8.992976337632428985e-01
4.317613499999999882e-01,8.992974770424385644e-01
4.318308000000000146e-01,8.992973276613828171e-01
4.319002499999999856e-01,8.992971710456229006e-01
4.319697000000000120e-01,8.992970217572437974e-01
4.320391499999999829e-01,8.992968649395989278e-01
4.321086499999999830e-01,8.992967084062940542e-01
4.321781000000000095e-01,8.992965593134198965e-01
4.322475499999999804e-01,8.992964029780955437e-01
4.323170000000000068e-01,8.992962539793692978e-01
4.323864499999999778e-01,8.992960977450761284e-01
4.324559000000000042e-01,8.992959488493037501e-01
4.325253499999999751e-01,8.992957927187176237e-01
4.325948000000000015e-01,8.992956439266860391e-01
4.326642499999999725e-01,8.992954879003950408e-01
4.327336999999999989e-01,8.992953392132849721e-01
4.328031500000000253e-01,8.992951832922188027e-01
4.328725999999999963e-01,8.992950346981549714e-01
4.329420500000000227e-01,8.992948785761410990e-01
4.330115500000000228e-01,8.992947227385980069e-01
4.330809999999999937e-01,8.992945743406138837e-01
4.331504500000000202e-01,8.992944187005580403e-01
4.332198999999999911e-01,8.992942703953377137e-01
4.332893500000000175e-01,8.992941148549012942e-01
4.333587999999999885e-01,8.992939666521484465e-01
4.334282500000000149e-01,8.992938112163022524e-01
4.334976999999999858e-01,8.992936631191634778e-01
4.335671500000000123e-01,8.992935077887613815e-01
4.336365999999999832e-01,8.992933597840343518e-01
4.337060500000000096e-01,8.992932042514664159e-01
4.337755500000000097e-01,8.992930490033569368e-01
4.338449999999999807e-01,8.992929011947657925e-01
4.339144500000000071e-01,8.992927461460095140e-01
4.339838999999999780e-01,8.992925984326017863e-01
4.340533500000000044e-01,8.992924434851784499e-01
4.341227999999999754e-01,8.992922958742779471e-01
4.341922500000000018e-01,8.992921410297410878e-01
4.342616999999999727e-01,8.992919935220990979e-01
4.343311499999999992e-01,8.992918387820426629e-01
4.344006000000000256e-01,8.992916913802091461e-01
4.344700499999999965e-01,8.992915367463008014e-01
4.345395000000000230e-01,8.992913894373076866e-01
4.346089499999999939e-01,8.992912346008725688e-01
4.346784499999999940e-01,8.992910800476491273e-01
4.347479000000000204e-01,8.992909329315880163e-01
4.348173499999999914e-01,8.992907785750375860e-01
4.348868000000000178e-01,8.992906315525395211e-01
4.349562499999999887e-01,8.992904772972795113e-01
4.350257000000000152e-01,8.992903303786958791e-01
4.350951499999999861e-01,8.992901762283391776e-01
4.351646000000000125e-01,8.992900294147101459e-01
4.352340499999999834e-01,8.992898753695918179e-01
4.353035000000000099e-01,8.992897286616379215e-01
4.353729499999999808e-01,8.992895747222967584e-01
4.354424000000000072e-01,8.992894281068924967e-01
4.355118499999999782e-01,8.992892739649350764e-01
4.355813499999999783e-01,8.992891201062447326e-01
4.356508000000000047e-01,8.992889736834274172e-01
4.357202499999999756e-01,8.992888200201921700e-01
4.357897000000000021e-01,8.992886736892276023e-01
4.358591499999999730e-01,8.992885201255520489e-01
4.359285999999999994e-01,8.992883738974007946e-01
4.359980500000000259e-01,8.992882204382406375e-01
4.360674999999999968e-01,8.992880743149920253e-01
4.361369500000000232e-01,8.992879209598561019e-01
4.362063999999999941e-01,8.992877749267865761e-01
4.362758500000000206e-01,8.992876213671483487e-01
4.363453500000000207e-01,8.992874680908166107e-01
4.364147999999999916e-01,8.992873222504431663e-01
4.364842500000000181e-01,8.992871691712474025e-01
4.365536999999999890e-01,8.992870234242630323e-01
4.366231500000000154e-01,8.992868704453514939e-01
4.366925999999999863e-01,8.992867248007373471e-01
4.367620500000000128e-01,8.992865719254585777e-01
4.368314999999999837e-01,8.992864263855203655e-01
4.369009500000000101e-01,8.992862736158370174e-01
4.369703999999999811e-01,8.992861281817240426e-01
4.370398500000000075e-01,8.992859755172711855e-01
4.371092999999999784e-01,8.992858301743960059e-01
4.371787500000000048e-01,8.992856773058812703e-01
4.372482500000000050e-01,8.992855247207430791e-01
4.373176999999999759e-01,8.992853795708912745e-01
4.373871500000000023e-01,8.992852271837235012e-01
4.374565999999999732e-01,8.992850821285874874e-01
4.375260499999999997e-01,8.992849298428634564e-01
4.375955000000000261e-01,8.992847848908605002e-01
4.376649499999999970e-01,8.992846327083712232e-01
4.377344000000000235e-01,8.992844878593669877e-01
4.378038499999999944e-01,8.992843357799439330e-01
4.378733000000000208e-01,8.992841910214436352e-01
4.379427499999999918e-01,8.992840387388391088e-01
4.380122499999999919e-01,8.992838867402638270e-01
4.380817000000000183e-01,8.992837421761754602e-01
4.381511499999999892e-01,8.992835903748015447e-01
4.382206000000000157e-01,8.992834459038939743e-01
4.382900499999999866e-01,8.992832942026787180e-01
4.383595000000000130e-01,8.992831498346356423e-01
4.384289499999999840e-01,8.992829982374428432e-01
4.384984000000000104e-01,8.992828539735491233e-01
4.385678499999999813e-01,8.992827024806951952e-01
4.386373000000000077e-01,8.992825583207147977e-01
4.387067499999999787e-01,8.992824069313511970e-01
4.387762000000000051e-01,8.992822628621629510e-01
4.388456499999999760e-01,8.992821112695560393e-01
4.389151499999999761e-01,8.992819599612783543e-01
4.389846000000000026e-01,8.992818160871433042e-01
4.390540499999999735e-01,8.992816649770737358e-01
4.391234999999999999e-01,8.992815211971508793e-01
4.391929500000000264e-01,8.992813701876927190e-01
4.392623999999999973e-01,8.992812265105240010e-01
4.393318500000000237e-01,8.992810756051941024e-01
4.394012999999999947e-01,8.992809320324567368e-01
4.394707500000000211e-01,8.992807812321237382e-01
4.395401999999999920e-01,8.992806377645635729e-01
4.396096500000000185e-01,8.992804870689747876e-01
4.396790999999999894e-01,8.992803436931076089e-01
4.397485500000000158e-01,8.992801927946951768e-01
4.398180500000000159e-01,8.992800421805371425e-01
4.398874999999999869e-01,8.992798989994352787e-01
4.399569500000000133e-01,8.992797485824102210e-01
4.400263999999999842e-01,8.992796054938019257e-01
4.400958500000000106e-01,8.992794551753818810e-01
4.401652999999999816e-01,8.992793121869916417e-01
4.402347500000000080e-01,8.992791619703999206e-01
4.403041999999999789e-01,8.992790190851597254e-01
4.403736500000000054e-01,8.992788689724905415e-01
4.404430999999999763e-01,8.992787261792656306e-01
4.405125500000000027e-01,8.992785758646736349e-01
4.405820500000000028e-01,8.992784258344358461e-01
4.406514999999999738e-01,8.992782832365838752e-01
4.407209500000000002e-01,8.992781334037501795e-01
4.407904000000000266e-01,8.992779908991893612e-01
4.408598499999999976e-01,8.992778411662184501e-01
4.409293000000000240e-01,8.992776987629998997e-01
4.409987499999999949e-01,8.992775491319400238e-01
4.410682000000000214e-01,8.992774068303576174e-01
4.411376499999999923e-01,8.992772573013033677e-01
4.412071000000000187e-01,8.992771151027191268e-01
4.412765499999999896e-01,8.992769656775939646e-01
4.413460000000000161e-01,8.992768235711250391e-01
4.414154499999999870e-01,8.992766739439980173e-01
4.414849499999999871e-01,8.992765246006718671e-01
4.415544000000000135e-01,8.992763826879655031e-01
4.416238499999999845e-01,8.992762335399120399e-01
4.416933000000000109e-01,8.992760917180616653e-01
4.417627499999999818e-01,8.992759426683081259e-01
4.418322000000000083e-01,8.992758009476894410e-01
4.419016499999999792e-01,8.992756520009269616e-01
4.419711000000000056e-01,8.992755103840958109e-01
4.420405499999999765e-01,8.992753615409698753e-01
4.421100000000000030e-01,8.992752200150652131e-01
4.421794499999999739e-01,8.992750709686108124e-01
4.422489499999999740e-01,8.992749222062104142e-01
4.423184000000000005e-01,8.992747808745291671e-01
4.423878500000000269e-01,8.992746323091885818e-01
4.424572999999999978e-01,8.992744910700070093e-01
4.425267500000000243e-01,8.992743426035068044e-01
4.425961999999999952e-01,8.992742014651217142e-01
4.426656500000000216e-01,8.992740531009089100e-01
4.427350999999999925e-01,8.992739120659668517e-01
4.428045500000000190e-01,8.992737638065807504e-01
4.428739999999999899e-01,8.992736228773724472e-01
4.429434500000000163e-01,8.992734747234277792e-01
4.430128999999999873e-01,8.992733338860734449e-01
4.430823500000000137e-01,8.992731855284294973e-01
4.431518500000000138e-01,8.992730374533749460e-01
